block_time,score,block_hash
25.11,99.7,00000000000000000002d95ae6b93fd17398c7d6648f09621f99d063e717e345
9.78,99.8,000000000000000000015904fa0ec31c264f9d690824bb6d31bde9cb2e984042
6.86,75.8,000000000000000000028a87e6a0899ad85b5ba72a069aadaf04b796ae3e0b4d
58.93,98.4,00000000000000000002babeda2aa37a1b74ec1254a499b762a18d256164d187
43.43,88.4,00000000000000000000f0cbec8bfebc04d46ed9e45a2fbe266a7823ca74dcba
55.09,88.1,000000000000000000017cb6a19709a08091e270cdc3cf1936aa4b1a87bfb065
0.14,99.7,00000000000000000001d3290b7cf7e3dc43d7953ab31cfe6cccbb19ee74aef1
9.96,70.8,0000000000000000000018c7c644999c7ecef0e006a1edbfadcb8bceb4ae8fba
16,61.6,000000000000000000017c848db134dfeb0fe5ebf5b2fe7b6fa59099e3f9850d
3.43,66.399994,0000000000000000000208e44c124530686b11426af993de11fda4039d73f3e6
7.28,70.0,00000000000000000003e9302c25e285f768c9a0c983747fa1caa75966b5334b
15.17,81.0,00000000000000000003f4b08454315ca356118a49e19529f995c39041543306
1.71,27.900002,00000000000000000002c30fc277c8748be9bd1e9621247b8abf6125de327aa3
2.42,92.2,00000000000000000004cc72f18c9a2c22e4511de62e943904ddf919a18f75b6
10.06,95.3,00000000000000000001406a2c73cd2752d332f15cf8650d8bd61dcfda48d4ce
8.92,51.6,000000000000000000043839dc1dc8075528b485798457859b17788f6bbb8122
2.86,29.699999,00000000000000000002e754568354dda5741f6cbb4afd87d40a0fa3b97cc3e3
23.28,98.6,000000000000000000009304eaa984387a0baf5bd971a1b30b05b3a05ea48761
33.69,88.3,00000000000000000003c5984ba77d3c87417aa2c1c03da5bf048b9dea238e9b
7.79,76.700005,0000000000000000000383920133f80d56c755097c2547537c0d03d1465c1766
5.86,55.299995,000000000000000000040fe2c447684b2245390dd3018c75758a09314f77ee24
3.35,80.4,000000000000000000034590470703b408d9c966e08c91bab1ff4b2a7a0598d5
9.17,66.1,0000000000000000000461607385c549b2703a09eee99f929fa7af0e18a49f35
4.21,24.4,000000000000000000014e2c134c02058217a7247548e213d01f9490c939fd77
5.23,26.699999,00000000000000000000ab220e7fac7f11836f5f135b8fca5799724d747edc41
3.58,23.0,0000000000000000000204f5d3094a9477e4647a2182d9d7f0e273e9d79ccd4c
9.46,71.200005,000000000000000000019557b056300f1a29b788b4080c8b0101418973c6b706
10.96,64.9,00000000000000000003d442086ba95eb08c9ca7e9554750bd4baec73897a66d
8.59,71.4,00000000000000000003c1e37261a980d01ef66a4bde9cf37722f9747637d97f
4.27,54.3,000000000000000000008f21f96a3c6c0ea405b0c51a6b864b14e8bcb3eeceb5
7.3,43.0,00000000000000000002e78c8b88a228db149404c693f0e6999debdacc8e2d66
1.07,83.1,0000000000000000000126c60537b7b83e2cbc38eed1b652e24d870bd5591139
6.63,93.5,00000000000000000001fb609857f29745d872859c489ee1a7b09ed4ff10715e
13.11,84.6,00000000000000000002851c69bc0891cfddfd342a28cde5e8b4c23807b9ba7d
5.28,63.800003,00000000000000000001a12b4c67dae22a1b555e764b578a3f82314627beb5f4
17.56,92.9,000000000000000000024ac4dcae914509be8f89748f27904818dca6e6fd6111
22.99,82.200005,000000000000000000021f937f1458571dfdb68f01df05caf83905f8ca1393bd
12.91,86.2,00000000000000000001f7148b851bebfa07b296b3830b7dd5cbed88ef0270d0
25.55,85.2,00000000000000000003922eaaa67891477be983b82c1c59c3f08db76f4b587d
15.44,76.4,00000000000000000001de41a338b6d74d364c602c8596ac0baf706fa0c88362
5.91,99.6,000000000000000000001a28189ddbecec973108316505ef3a69af6dc793890f
12.0,85.299995,00000000000000000001a53d0c5fd01901c10fa1420b85e41fe2f8634b1ddc22
2.98,60.9,000000000000000000003454558878e2a1f5845ca24e9dab282bd1b935f93772
9.3,91.5,000000000000000000034ef7e9a6b19aa2cbff621e662e68712e0c25ca47d87a
0.88,69.6,0000000000000000000145251754a703d6b60f14d0b18279636a117173ab1930
19.54,80.7,00000000000000000003d2c68ef1c65aab84919490eaa713b9acb6ecf56b405c
0.66,56.6,00000000000000000000d305d6173995efac9b24c47746ab897a9608889aa76b
7.83,65.3,00000000000000000000040e5bb9f063d3fb9ffa73ee91622d64d5eb84746fcd
19.39,89.700005,0000000000000000000122460f69ab9fe42fcecf2dee863f5ab37ef7eeabfaeb
13.66,88.9,0000000000000000000255c32eae1f98aedcb03191688dda80bbafefe7fb2d97
32.83,85.7,000000000000000000040b49ea6daa443234b09e73260d2b0b05f9fe335a70ff
21.92,94.4,000000000000000000002d98bfc80e225247194f453928602414443758a3a45c
14.51,91.5,00000000000000000000a04503a769e502c39f5dbdb4edbe91b32f92f0c5fb4b
21.66,86.299995,000000000000000000012720523482e67dc3bbe031980bdea8f6bb02fae53b5e
1.95,81.7,0000000000000000000138768d7a6b2af3052e83f982ff013b1814552aefa112
6.54,69.3,000000000000000000004786f51b3e3e6bc5d5b9b21721992eb8dca89f65f7c1
1.96,88.3,0000000000000000000003d537c71215ca965d0ac79261e496bd9ac33843c5fe
12.79,78.5,00000000000000000004bdc5bfb165f0455894007e78cac4ed12f96da24f1c7d
4.81,38.5,00000000000000000001feacdabfea19f782de7afef5f3a3fe480d2f8bd94a97
28.0,95.3,00000000000000000003374554ff1caf9620b9443372a1f79fee5f0cf1752c30
15.95,87.1,0000000000000000000284d16fae43f425855e8104047c1c8d5605f63215367e
12.76,99.4,000000000000000000042a75a6aa670cdc570903a90d26cf7c6fc3a8f7095d51
10.87,96.6,000000000000000000003cafd03c3adc3130d660e7de15d5c45581ee5bc2f877
5.07,58.499996,0000000000000000000060fa0a0df17276484d0e4394d4c8cd0f52321d2832fb
13.24,95.4,00000000000000000001d65d539ed0e0f9f059261de4b66d15f236cbc4fd82bd
13.69,71.0,00000000000000000003322b07f059fbe587dfdbb6a46f81405594129a20355f
6.7,93.8,000000000000000000048eaab8036eedbf423de7c56660303cd3442d7122e15e
9.33,97.6,00000000000000000002c362cfe5924fd34cd26766ac974c84e481733909b872
8.2,72.7,00000000000000000003d507fc192b0c34420b0f17aee4fe0a0669f99c8ccdfe
19.99,90.6,000000000000000000039652ac2b9a84863a22d1b7a3f81e7bba1e161983842a
3.71,73.1,000000000000000000028782211bcc8edd7ac8c70564e8b9be17bad862cd4094
20.06,90.100006,00000000000000000002e0045a5a76ecb21416b39f9d229d53346ccb75370a8b
10.51,67.4,00000000000000000002cd8c5bae277bc97ddae694f4df638adae862d5058015
6.07,96.7,0000000000000000000401148f7125afb777fc2e19408caa7ea330626e553e8e
3.99,86.4,000000000000000000033b4ff5a40091c673d5050d138e264a4c7a628b24b841
32.95,89.0,00000000000000000002736d35823a8465d0de439cf645774606bfde67b4c140
5.8,99.7,00000000000000000002f2421f674edc65a8ff7ccca19a3fb4ec924473b209d9
5.18,99.7,00000000000000000001af8e12d9da04accc87df2983babcfc1b0a6926dca2c3
12.1,88.5,00000000000000000004185baa1e335951604e648b5737202647b71e600907f0
8.81,95.700005,0000000000000000000144f0db4939c1066be0f826d9b8dea369b7ac77d4ff84
5.41,92.0,0000000000000000000071f975e5d417a510fcbefc9523715366fa775be4ad20
8.71,49.399998,00000000000000000003079de684e948341598a44ebcff8de252221921647040
5.0,6.5,00000000000000000002062b91ad1c4f4069dd7e9e4871d2dfa5f0e96d66588e
1.01,27.000002,000000000000000000036ee1507c0bfdfbf82223156fd3f23eaddcabe2929b60
4.59,94.3,000000000000000000040f0637b1ecfea89fda38277246baaad4a13ce05333ce
8.35,59.899998,00000000000000000002d91f8bc797b28d22a82b5919b637c1b26293b81c1048
23.2,93.9,00000000000000000004566033964aec73b696925a6ef7aa618d1706993000de
6.69,22.7,00000000000000000004428791ae427d32a2292cfad734845bb13fb0e1f851d6
0.97,79.4,00000000000000000002a16b6ba30622da3a0958ca53b89d99efe2766922a219
15.38,85.2,0000000000000000000098d83b1c55f3635a1da020cfc3fdf039e7f896895a47
6.19,64.600006,00000000000000000000f156b74e21a26f87db4abac7f63f55a53225835efed5
5.1,63.200005,000000000000000000040bf5b10bcb842006648abbaf47c4d06ee731ed4a28c1
9.04,74.5,00000000000000000000c7ea3aa01526a39cd50273aa59a5175a93898294e163
12.04,63.300003,00000000000000000001a122c4e61fc0091ffb19584ef1eab8e2cb92df637345
2.21,45.899998,000000000000000000033b953d0684eec0b318f2e696a3d3b05ae218166e663d
9.96,89.5,000000000000000000031ab612011d30bbb5c9bd2cb322c5da31c54eb895dcff
14.85,89.1,00000000000000000000cef042baa4791a9941be5b024a58687b219e9ef939c8
5.66,68.6,000000000000000000027a703448f284519039860a18a1e1634b6fb87d77c75b
5.59,57.6,0000000000000000000465cb33ac688d08025e1b8b9cb029b7b87397284ea676
2.82,92.7,000000000000000000005d1fb4da86ca07ff6460a8704ae8bf3a459b1dcc21be
15.79,96.200005,0000000000000000000241f0656afd8f674243f107cbcdea2ca3abbea6ccd6bf
8.26,95.6,000000000000000000003091837ace5cc4dd4263e27e031202f3dc92c6643d7b
6.05,82.9,00000000000000000002cefb7ff4d72727c47bba70338fe101e23104eae83e7a
4.63,23.1,00000000000000000002caa3755040cfe752f9bc8a0c1f6d7eef3dff7f44c50c
6.98,79.1,00000000000000000001ba57ced3caf0d6502ec9143c17321553eeb076ddd585
5.16,48.0,000000000000000000008ac6679528020bdb718e790f4b24214c7cc1ac5aaa32
9.17,73.2,00000000000000000004dbd3db73e6985bf4113b0b0a37db57f0273508389c6b
3.68,92.799995,000000000000000000049653c7d7c9ae722e2c69e91fa5eb0d8abb0e026e0de6
10.64,86.5,00000000000000000000e079cd05acd0122ea1b99e52691edee8ec4378d57b77
14.19,85.799995,0000000000000000000219144acb151a57ee32e116c1bb6df5966cf5439463c0
2.3,74.7,00000000000000000003fb0dad9c25a200b38240d69d77f7574309f560f1e189
5.51,87.5,0000000000000000000431544f51348ab42c69c07ffd3202364f53b43d276596
7.09,63.6,00000000000000000001ba1eb2cef1db23cabda5084d6a005b1c6238300a8f33
12.2,94.700005,000000000000000000029a6d9b6cdc34dfbcb90f394f14f8c09037b761dec990
23.87,83.0,00000000000000000002fb79d8c11478370f5a1426053045aa30d5a85c27b14b
12.46,85.299995,00000000000000000002c7d666a2dcbb626ff688082d89313ac9912c3bb520c9
9.49,89.9,00000000000000000003981d98518e87e81817f384b52993d679dc2fbe95870f
7.84,54.000004,000000000000000000001001950c23c76fc3bb1be98cbabc5d16192d516459a5
9.4,60.8,00000000000000000002032126aa5adb5f5e12b8ffda517cfe05b819131d2c74
2.42,63.9,00000000000000000003c0c7224d6657fa240e313d6937179e14aa97785440af
10.62,81.7,0000000000000000000186fd0203f2424939b937dd2da7c4b76d9c3e77607fbc
8.48,95.200005,00000000000000000003fb4866d7bc40404d9a540bbef94e23c00af6d31243f5
8.81,52.600002,00000000000000000001b4832d7bf816c7e9c1e2f33d5345694e52bbe449f9a2
0.74,81.6,00000000000000000002e9a23c9a06b48f8c955df37bedb8d839e0934c09348c
9.5,61.4,00000000000000000004cb9adc20d776f56d470c927405ce60fd996655f99423
0.59,3.7,0000000000000000000316333ff88e7add62afcf22884ca4a1dabbfca67067c7
6.49,63.5,0000000000000000000025a9f7c54d1a0c00e2ee85350303105fe05f39b707ad
13.03,93.6,000000000000000000036e24080ecd19ec4fdca4ae2a4ad233c33a5532b90274
30.6,95.9,00000000000000000000d13c60d51478ebb21d24088281f87a1e5082ac16a822
4.79,94.6,00000000000000000000b5b247799fbaf0c502203d3b0c3c91d1f560064676e8
7.51,91.5,00000000000000000001ac422dc75a5d72b38078b1d77574053fe746b419acb8
16.76,98.0,00000000000000000002d8f8de61995d05333fcdc7375648c9707a38fcc0696f
55.98,96.200005,00000000000000000003769164f5a5eed82b3baf3a999498991fd3ae4f8681ae
9.67,94.3,00000000000000000004579620b1e4ab7c7b57936f0a5e91481c521497b94cb2
4.21,96.8,000000000000000000039fc84946655faf707b975c72220f21e8beef414a85ec
11.16,74.1,0000000000000000000408f3b33ddfd811b04b2cf8768ecf897a7180405864d7
13.05,89.3,000000000000000000019a17e7b3f06bb9b92ca992d1c79bfa627b626bb7cf09
6.46,77.8,0000000000000000000063c58207c16c60c87e830d7b2f633f2e005a9dafdcf3
4.09,76.9,0000000000000000000331b2b24e41b358c8cbc60ce6498a50bd59a551dffce7
10.71,79.9,000000000000000000029964b1ba45d34a95218d144b2b475840a9d1d295f6cb
21.77,79.7,00000000000000000000aea348d8f1afa1245d49d32d0ee78ce23a46fc34f77f
4.33,58.499996,00000000000000000002c9f59f8ec7f10f07dbb051c198e390beb94bc44a61f4
4.26,60.5,000000000000000000005d85cbf0a7635bb96ef3ff18eef097f637bc0eeb5555
2.99,65.4,000000000000000000026cc3a32fc0c7010a8e2db1ef14a15e296c660008ffcc
5.85,69.700005,000000000000000000026f80a785704d966b66f787711400a1228aa634fbbe55
16.74,78.5,00000000000000000002e5af5cd84e87382f0ae683eb677cd1e0fc32ee8d0bef
1.66,89.200005,00000000000000000002655fc0433d8db2c9ae4ed6ed59d7492caf16c973ae97
2.75,64.8,00000000000000000002060456a7e1977682e501bf27c66c3ea5bd57ca59ea8a
33.82,98.2,0000000000000000000443284350ffcbce2b4bf8ee4df29657a8c118177a3c2d
10.82,74.6,000000000000000000035386d68b227742b2800eab2d87fe6c791e2fb5617c05
7.93,89.600006,0000000000000000000142ad6abae33027bcdd519f5786372a14544b772863b3
16.37,86.0,00000000000000000000950164362798e09b0a4d74f7a7c2d347997dcce1e468
9.97,75.6,00000000000000000002d4dad15162fd20221de603206a47f1ba4e1f26b3df26
5.59,55.9,000000000000000000007343aeeba84f93fabc73f28931ad72c194db2505a984
2.89,87.6,000000000000000000016204681e1d252ac9791a08bf173e7fd59edcc6b4e600
9.58,96.0,0000000000000000000253104fe44561206baf294cb45d819a4692a4f26bfcda
5.96,78.4,00000000000000000002e14756ee1ae6e6bf23834e505844bab56e57f05efa10
2.3,17.9,000000000000000000020b35ed666bfb1dbf5ed1ea2b4baedee6d179bacad7f0
24.14,93.2,0000000000000000000250d5e69fc1ef09407be0811b618895675772c25a6926
5.03,88.3,00000000000000000001a3e0284add9c1ea409496294fc249a659e72c223d88e
10.01,88.9,0000000000000000000240fd1f645da6366912c979d02fe3769cc56422e74afe
15.32,91.0,000000000000000000029c5be2c931ed6662565749229c4508efc9b863e894fe
16.52,83.1,00000000000000000002814d266b177e565a9fc932a94de86188bb88fb523cbf
4.0,95.5,0000000000000000000133f7765fc15142d62e29f9eb3efccf7d86333285b23a
0.88,64.700005,00000000000000000002303ff661f77baeed038efc243693a091a5871c7a3d80
10.32,96.3,0000000000000000000155c2aa6376480cabe5901d7c053ad30d91055a2a9979
6.63,91.0,000000000000000000048d3140af28236e2868282d69bd9724d7af75a67cec1e
12.67,72.5,00000000000000000004813be9b857fb265ccd7838a879ec97b1b0df82790b2a
26.39,97.799995,00000000000000000002d0a04b4a6bc97ad7d6b15f704ffc7cac94cd52633c51
15.25,99.8,0000000000000000000487a6ad3e51f4407517e5eb6bbc63e4db45631f33c724
7.29,89.4,000000000000000000027d5a3320b7303cac3120f6966469ec6f567ee6ab9211
22.41,84.7,000000000000000000039bd85a90e2e3428f4a4652ca5e6c611a4b2e015c642c
3.59,70.9,000000000000000000029017b8f624235502a208ec6dbf2309360bd9bb2267a2
18.6,95.3,000000000000000000021353861f8f2a446d75d703638fa519a3a524e0a2ce08
5.55,34.0,000000000000000000003e27980cb13329e5ef2cb969483613a56f48682fc8a4
2.1,55.0,000000000000000000036ab251cb37aeb176818b02e7478a1c7d95817332019e
24.27,90.7,000000000000000000004b4ac25131f14419fb444c6ad156a31916970589e6bb
13.15,97.799995,00000000000000000004a8142b7f2bea23948ec1ebb46e0aed6b5233820b739c
8.55,67.9,00000000000000000001f9ac25c2cc18e60d29c0ab976699f680e2081e736131
11.43,94.4,00000000000000000003941dfe6fba9917fbc2cc29e4e6dec13eb88472dfc597
11.73,82.0,00000000000000000002983d2adf0c6a6797a6b31df2b30291235b7f8bea7616
18.92,90.100006,00000000000000000002dbb95d77bfbedfb0b5c673269bf5e7b265207ac5d2a5
6.58,49.0,000000000000000000021a48ad2da886ee840d44e1145f62b1b9409d091eb2ed
27.85,91.399994,00000000000000000001d0993216b28301c4a3cbbedf74844806bb63760ad1dc
39.21,99.5,00000000000000000000c04699ee16e3ba3edb06a49d869fd500d655669b9098
20.3,97.899994,000000000000000000020e1ea5ceccb3f41cc1ba129288c59092034d440f9a9d
5.28,90.9,00000000000000000002cde7ef7c2be35547eaff9a2f1cec64d0496851888b21
5.56,84.7,0000000000000000000447f192702d2d6bc215c3e9d8b28455ea5a519cc8fd56
9.63,92.7,00000000000000000004d2b4c31726308a4afc578d94d1321b3dea59368e0571
20.38,91.6,00000000000000000003756431a76acd8bebf2bb2e8c0c56ebd64d9cb32eff7f
4.11,93.8,00000000000000000002c981150754edf299b455456597a3ba7344ab2d4e0a72
5.38,18.4,000000000000000000015b6d8aa3bf7010ff290c082d30f85fb098badf1f7346
11.92,93.0,00000000000000000002f10b747b320c5a82b1d6df81044ea542efb3acb58f5e
18.98,98.4,00000000000000000002244f93340d2699c9b9d21af98e76c300453513a31568
1.86,48.3,0000000000000000000195bfe37f468a064f5e932592619ae8e128c18fc0e312
12.37,70.4,00000000000000000000bc948587b3f203379c3186947ef29fa5ceec5d45de2a
27.6,95.1,0000000000000000000491de8e06cdcc28a0e998a715b6c1d859b4c1f215dba0
10.98,90.3,000000000000000000016acd4e22975121204118e5f89b08ce1caae6fa57bcce
29.38,94.3,000000000000000000020f215210f6f7fc905aeb76ca9953c1912425154e2e27
10.02,76.9,0000000000000000000477d23f643e208b41a688294685ac78bcf0d388c7078e
6.21,51.300003,00000000000000000002efb1b6578fcca7213445fcbb54858813625d774d133d
13.2,76.3,000000000000000000014b61a69637a0045381d1dc3ed23f6f1198a00c6020d2
4.91,51.7,0000000000000000000094e401267e964cc30ad715d58db160d64af4513cca17
11.82,55.6,0000000000000000000236f2ba5c81ac3a276b6bc3146a3be93cbbfba575c667
42.41,95.8,00000000000000000001f4974db5bbdaa6c51e642b6474c432c23458c9cd965e
11.35,85.5,000000000000000000021e1e5a7685660c682ca1ad255167c69e5eb4b420ee76
3.05,93.2,00000000000000000003e2dfad305ba2b18ff4218163c7da55153617e1e3b8b8
1.44,26.0,00000000000000000003e74c41cbbdf28e72950704ef00a758193c76f5d792bc
59.84,98.799995,000000000000000000038540e38d517b4a054a2d0d49184b0d83d9c661905c12
6.97,91.7,000000000000000000017fff7352ccaed5db3eb801b77a4a63839166cb7053ad
12.34,89.600006,00000000000000000003cb19a96d4c0bf81f9de869391ddca35246321af2d5de
14.8,95.9,00000000000000000000bdc3f1d8e5a6971786e187efd5669794635a7b573910
4.94,92.1,00000000000000000000cdf6b372a4c75e96afb86082345a0f5961d9afb09e91
6.24,74.299995,00000000000000000001fd66ca24d2419b13ea639705abff8f9ce82dbfce6435
34.13,95.0,0000000000000000000073f4f1a2a38be98d59300940a4b95c01250a03eef580
5.24,88.6,00000000000000000002e5a2e5311437dffca75bcb0ce75968b6453291ec22f2
1.55,86.5,000000000000000000008ba9e85bd33bdd442dba9e0094cc9a75a393c0edb89a
5.45,91.0,00000000000000000003762b7dec5a3c7bea6d6c1c94b7d51dbb4b3585d03fdc
35.69,93.4,00000000000000000001dda4727108813ca694e5c11fc25e4dfc6a2d14e3d5f7
8.05,99.6,0000000000000000000297a5c5198e85adcc5925773c62ab25848a01125493ab
23.44,99.6,00000000000000000003831d386e4965d757c5355859aef5f82e5d6bcba710e4
11.55,90.8,0000000000000000000084a6f906b7e5fbbeae068a585cea830ce6a25f3a8acf
10.97,82.200005,000000000000000000011a682dfbbfbb5e535f3717374366f37e34c6834dbec1
42.17,97.899994,00000000000000000002c756897266c62d5004de5887d6d43becbabac2187deb
15.39,95.4,00000000000000000002f04223f3ae302f34bebf2a2e9788d5b48158c33f98c2
14.72,96.9,000000000000000000014f48a577737702b41bcda842e9c9b21eda0cedfcc8a4
20.86,90.100006,000000000000000000016f8a45c6c0c36e1c37d8d9c38e8352ed45caf7d22339
18.88,94.3,00000000000000000000c9e19510cd3a96a61d628ed89e8bab83835c690b0166
9.56,85.5,00000000000000000003a7241be22ec0e10fa729b931174cbc6a10f36425d130
6.66,73.299995,00000000000000000002cbd065f0d121db870a2947c7bbb02a4685f00d0c3842
19.72,85.1,000000000000000000024fb2c39d914f219df2bb0063ba6d0d1074c51d59d2b8
4.93,50.700005,00000000000000000001df9394219ced52cb3789dc1c31408d6e01bec37c0b2a
10.73,55.0,0000000000000000000485ea48622ac86220423e871c5452fb305160fa7137a9
3.32,25.7,00000000000000000001279491c3c13341b92d5e325213edc7a6ba4dfefe0c64
4.23,67.1,000000000000000000035cbc1e223f5be87398f49557f0df1a091e7ae0423f29
4.28,86.6,00000000000000000002e9c4fc573b43da40f8589c6d6c5649f29a1a4032b01e
21.47,89.1,000000000000000000009854cf54279abe9a277a6b41dba9ce3bde9bdb51c3e2
21.15,82.700005,00000000000000000001f6c5f08429415adeccbbf8c32ed2bc4ab342a8bb2592
10.77,69.700005,0000000000000000000140b8135e900a5b68058888e48192614091de2b23b5b6
4.02,45.899998,000000000000000000022b4f8a6a1eb8a9779e74ae1e72a68ae2f7b391e2a7c1
