block_time,score,block_hash
9.03,93.7,00000000000000000000edc30812d4eec124fd36fad7c453e10eba879ec6f895
14.87,94.1,000000000000000000033fbd89e9fbefdd3a096e7e95eeee88292a26dae744f8
11.1,84.2,0000000000000000000374863c732d8d3f99ef48eeac82fa30edffe4de9f9b5d
58.95,96.6,000000000000000000004306526a87f4b26b7b2c2957f1b3c570e44b4dddfc2b
14.95,97.2,000000000000000000026596e509fbecb9a2f1fcafd3d0c238a348547b83b44d
28.76,99.7,000000000000000000016a37abe2687dec80e6c5eab572343bc295ff8841a8ff
34.3,79.6,00000000000000000002ae82ce3df9c41f7288a3a7f26686c424a37ffbf78fd6
12.96,76.1,00000000000000000000bf0f0c3cac09720205050005872b125169c8ad425efc
19.85,91.2,00000000000000000003a0ac221c5d9d3872607960f1bdf97dd19155b0fee3f2
6.58,81.3,00000000000000000002b4ea6f16cdb486662c9e51cfc544de1c0b7803afa124
6.44,99.2,000000000000000000018e5ed68255576e55305b08c80a7385a2b09f0ebcd6fb
25.43,98.5,0000000000000000000113e0dae0bcc89fbe47d274edb7884a6722fcccacbda6
7.13,79.7,0000000000000000000119d78ea88c8c5c52b9a4f019caf463e2567122a1389c
16.38,72.899994,000000000000000000028a81ea39133e72027edad0f13a66360896dbc492d412
13.36,84.799995,0000000000000000000060c6602916761c1d2c560322f5afe2bb2fefbe88c2f6
30.78,88.4,0000000000000000000061d16cd176a26f6880c9a1f0414ab5cbc4830719f162
29.9,87.6,0000000000000000000280606119e7ceb2aafae9b6abb1a0452592504612cb05
3.79,79.799995,000000000000000000045bdec2f6c2cc9c20eb2339d476b54ef5f579015461c3
42.82,99.4,00000000000000000002920310481d6725248d1b6bb0c285a0e0c5917e97afb2
6.81,86.6,00000000000000000004875a1e4dddfcdf7a56214e3de512d7ae808f0190095b
3.6,71.3,00000000000000000002cc9d974a75ca1f5a2c0e3961ce9fd182963aadd38b2d
4.53,56.9,00000000000000000001598e50200689e5bef61653ae174a708cc1756c18b63e
28.39,99.5,00000000000000000002e1d95da74967c3d7abcaeecce3a8c03ae71c9336e3b1
9.6,93.2,00000000000000000000644b1e8c54999dc4d22bb08d456ba667e2e59809ad0a
3.54,85.0,000000000000000000041cd9e1f1c6f7755583d6dbae89a07b3e2c8d4fbae6e3
17.42,78.799995,000000000000000000045f199a5b7c2268f0155db1bd0456ae9827019e75b477
9.49,75.3,00000000000000000004476ae98e74cc1278e214cda005ff5ec9a1fec189fd9a
7.96,89.3,00000000000000000003cd4bd6c560e47095304e2e030b64aaaac81d16dfba62
8.86,96.8,00000000000000000001b45849b28c139b6b27677649f4a4a6bdc5e6c5ba6b01
19.74,98.0,000000000000000000001012c2eeb1fe6efa023f1decdaed93b593646421c763
5.7,94.8,00000000000000000000cf0ba5f11728ee0a83f149015d5f58532d42a5da1430
11.49,80.4,0000000000000000000235c646ddcd13bb6e4ac06ae806eacfa107add7d01723
4.99,78.899994,000000000000000000002767aadf2a2fb9a3b75527b2b88c5ccad296265ee644
12.71,75.4,000000000000000000030a46b7ab53de4aab1bc2826fa79b2defced9234d4b17
9.01,89.1,000000000000000000004c4523dd154758b88b8f717d8206092990c76aa30abd
12.86,99.299995,0000000000000000000487208c16b6ef777d3d9e6341c8be5f22b34568bd5fc9
47.78,93.6,00000000000000000003d31ed3b52a85227eb47b5ea463fb087cd14bc7aa6491
12.67,98.1,0000000000000000000329bc71436aeb2fa4ef40d9b14260a0fbe3d043713cea
13.27,82.700005,00000000000000000001f46106231e49982743e35fc5b6fb58abc543ee27efa4
5.0,74.4,00000000000000000001879b79c7d4ff60b63ad78d88a610a5b2940c184ea511
3.71,78.1,0000000000000000000264585c98fde4257dff2dfdb7744034bbf2985cf4bbb7
11.67,82.3,00000000000000000001ebbc0389594f34d9fab29ddd76c9cf5dbba556d2471a
5.02,72.2,00000000000000000002567d2ba90b8c3a84f4c4a4afc53557eb317e0bee5e4d
4.49,66.799995,00000000000000000003486c4947da1e33b7029da56301fa4d8e005cb6b885b4
19.17,85.0,0000000000000000000164d189a1d5405f54f2527fb9652b4217fbf318ab28de
29.79,91.9,0000000000000000000418d7eba9f1692bfe715948ba74a546ff7e23002885e9
9.19,79.6,00000000000000000002875d24d75037409e6eb27a9c816c4a70dbf0b42b7d5a
26.67,87.9,00000000000000000001fbfa1e2ec83bdee5abf2a043a47d1c875aca005cf11f
10.01,89.4,000000000000000000028ba60d3d1db34b5bb7f7fb961fd26783e8896a6273f5
3.87,87.7,00000000000000000003608b40e2033ef8a9247cbdf04665bc5a7caf4d6413e6
21.77,84.899994,000000000000000000020471e108b4784f41b156c99972f5c43c26526a844fc5
4.97,28.7,00000000000000000000146ffea2d8a674c1f2061ea26919b076ab71b8b314b5
15.99,74.4,00000000000000000001bad6fe4a02b7d26569b7faa66c73d924f3692b174be6
7.65,75.2,00000000000000000003926b014bc1eb1cc655c9b8f85b8803a8ea40ba51a02a
14.11,89.4,0000000000000000000321d6455bd279b9f22bad34d8d02802178f2a063c2250
20.99,92.7,00000000000000000001a0826b0d7fce090296516672904d8fea06118ea23459
7.02,96.100006,00000000000000000002de03a8ff7f791e856674e11a5af868b2d30ad07e45a8
23.98,99.0,000000000000000000030eb163516792d7169ea1bca70f9980084980c34a6da1
7.03,90.8,0000000000000000000220e2fa421f79b64f9cf1b7337ad26a43805c65ca51b8
8.92,96.4,0000000000000000000365d87bd1ed4acbbe1ab6dceb481da65e7cf70ebc9fee
4.75,59.100002,000000000000000000003b50242f00bb9026dc7b4e99780b23f34c0a7ab44130
12.88,96.6,00000000000000000002f4b5f056e47482a65dd8e2a4930d2e0d0b45263484b1
15.35,97.2,0000000000000000000171660d907ff5af47300e2e248d65269b5dec369c349e
13.84,99.7,00000000000000000000ed2df28ab7282a38ea1c2f5012cd20925e45f76a02bb
15.56,99.0,0000000000000000000056fe0f54cf1f2addc8f79fea158d08761ac2e5ae5f09
8.24,82.700005,000000000000000000003acc0a0d6381f26aa9d83c38071ebff7a8daf7c3c4aa
14.67,95.8,0000000000000000000366ce712c5dd846e30b867711101c91feb6ae07d41d00
6.43,95.3,0000000000000000000254dc1e4eba092274d7aead6acbb35c97b11e975d9d4f
11.54,96.7,000000000000000000010ecbf5d16dd9b6a5e2c175bba27dd1694b16a411c66e
7.81,51.899998,0000000000000000000051150e5c94da9aa821cd065aef6acc3deef8b45fedd1
11.94,77.3,0000000000000000000107d33cabfff7b6686da3a3e2f51444974a6c3794042f
8.33,95.1,0000000000000000000099b7b62644bbd0312348caae180c62ad1c352f8f702c
15.72,82.6,00000000000000000001117e42ae53dd5358b4e769145fc09c74fa541e498ce0
15.53,84.3,000000000000000000008abbce57aa9a3f14991da7f65ef02b00cc844b5a6d30
3.69,68.2,00000000000000000000e7021713d20abf1409469fcb2b15f0c7f05e2e47b25e
4.96,91.9,00000000000000000000edeaf15be0988557fdfb94160fa8818ddec458f311c2
25.91,92.4,000000000000000000027c80f84b91252c3ff845f5452071cf572be3e4a3e3b4
14.75,87.2,00000000000000000002ba8dc28c221c2860a1984e636f69506ef391029d0c21
4.5,65.5,00000000000000000004669998cc1bc12474b9834473d583effcc04f39c89acb
6.03,80.2,00000000000000000003af7b4b90d5256cd774424fcd247066defeff632affbf
14.64,89.8,0000000000000000000219ecd901edb43282b1e6502dc87b4d31707b50b82c5b
12.58,76.8,000000000000000000005b1776c02ece6cc87161af43f48930fe3ee4df50bcbd
30.15,99.1,00000000000000000000f155e5c79b337bf37b12fcc88c8d686653eda50e75fb
7.31,86.2,000000000000000000006708d25e5bb70eb88d24b577cd0bc418eee31485721f
30.59,92.9,00000000000000000002cb779732484e506d9b69417dcf66d2a076d446ad4bbf
3.81,94.4,000000000000000000001c4ac0829bd85fd36d8b2f961f06818e1f7e4a8d682a
6.47,57.1,000000000000000000008eaec1b284ba9729f235818501ff6a581512cb9fffb4
9.04,91.5,0000000000000000000269f7852941e8344a56826f35c62ef91ac4bc39bda113
37.25,85.799995,00000000000000000001e4f99278ae23147494785eb798d1c04bd6a0eec7c4f8
4.04,91.5,00000000000000000002854cc4f1d7713a11d49fd86f5cc1e4783a957c134cd0
13.11,92.2,000000000000000000028ba8b51b4cd8ca4d67b42a5c43cf5c59031768eed6c5
14.82,87.8,000000000000000000043fbdfb1a787f1773d630f8c374177c4b290ddc151610
9.51,91.6,00000000000000000003d7aafe2cde02e09338f0df18a40f64f605918c40cf6c
11.37,87.1,00000000000000000003bad64192eb4c4f8da0fc831ce78d52ff1f82845b5b48
6.44,80.2,0000000000000000000106ccee29a71890338648993e3ac89b71c132177ac258
17.21,93.8,00000000000000000001a2755668337e1f2f6edfd2897edbb349698c26347e1b
20.25,90.7,00000000000000000002e0b4cac95835d2c2079333d0fa5c618b1cfd8dd5a111
5.84,86.9,00000000000000000000c5719f7f1d3171aaf24ab856c9c8f12658905c6e6d0c
16.54,96.6,0000000000000000000220c92d24b5014abe1f3894d07cf2b143a0452943c5ef
8.03,69.4,0000000000000000000389a6408f92562da554ba430663076814dd1b261c7de3
12.24,97.399994,00000000000000000003a665c1380a446f7d003209c8a03a22dcc2f80afb7e2a
6.21,75.8,00000000000000000000930d83138efe5264c1aba69b46b70d1d6272ee5f5aa5
9.65,84.0,0000000000000000000312faa0f6a9bedee97080788f9415fe512eedddeae067
27.33,85.7,000000000000000000019c0b54d7459e397d7aa4c97852f1f60a6892f5dab87e
12.91,74.1,000000000000000000043031bf1446dcda5298a545e273573d479fb086e201fb
30.05,87.3,00000000000000000003ba02f51ac81b55ca2ce4fe1f1b4e997a03efaeaf429b
7.75,93.4,0000000000000000000370b804ed3bce0fc26ec6c4bfd5d055326deb3e1a9436
11.62,80.9,00000000000000000003f235622b7ba32cd345be58649f43e347edf609888595
54.69,93.0,000000000000000000016570a725bf90e69308f7145ee512742da02a2113d7ed
3.49,91.6,00000000000000000003bf8d6c603711797e947a8ee93badbdb189100fb1cc36
4.63,94.4,0000000000000000000069523d7201f51da5d488d0336d3045a59da5ab848877
6.41,79.0,00000000000000000001b0d1253037f8e989f08aba81892a8a382508f3fa4a9d
7.65,99.9,00000000000000000001eab67e2f3f27f053dc7b883d40b5f3825b52eb765f09
7.37,75.700005,0000000000000000000296ab61a746327ca7dbb416b5f8dba40709f5097875a2
13.21,99.9,0000000000000000000270e527586849c278d9e9a5b0fff7bb2170d82090b7d3
14.45,99.2,000000000000000000037e600a0ee1b5b457b94a30d82049957802179f4e6cd0
17.66,87.2,0000000000000000000188bd83fb99ae61b0fe8b8d74fd0708ac7f4acc16f903
21.41,81.9,000000000000000000010d8a166f7839b915e36f2bcc959fa6fa5f56b9a70aaf
8.12,86.5,00000000000000000002cf8d9983b849f4fd5781fedae08871fbcc0ad038afe7
5.32,75.700005,00000000000000000000cf1c4799df82871f3363661e262efe00c3a59cebaa63
8.61,84.1,0000000000000000000377956cf9f9cf0daaa02169f8a9d614b984f270b2473f
14.98,94.5,000000000000000000001ddf89c6f793916c4b1dc5d4b0dd7b8618015590195b
15.02,92.7,00000000000000000003903d54930271c9210fcb891e7cefff4c1f8e3b262012
20.09,93.9,00000000000000000000769b6ca641a691e364e51b85b9bc976b8137a03c44f1
16.85,83.9,00000000000000000003d4fe2554e55644a7af0f6c58a00d9008488c77a7f769
4.72,56.9,000000000000000000046af46d8457e691d1737e6799d0810e88e72b7c309db1
7.58,59.8,0000000000000000000492b0761d91e64c8ea4a403633abc7fd129e94e4a64fe
7.42,92.1,00000000000000000000d99c57be48c4f27dfdcc3f4589a02c466114d1bdc65c
7.14,58.0,000000000000000000017faf4d997adc2b4ad40249ea61f07618ce6c146bb370
19.51,87.6,000000000000000000000877f871915df8051e52329cc1f105dac870f34bca7c
9.42,84.7,000000000000000000046d66c10024caae9cbc40d4c2a379d71ac3e35a523ab0
9.53,97.0,000000000000000000004f4088b1a130c6ee388594c43e43f0a875eb6cb7c084
37.41,89.600006,00000000000000000001530f2c23a4ada39cecff40cf704a1da15b85557f96b0
17.7,93.8,000000000000000000041986624df5e8ad7f183388f2d85d3842bd16e46203e5
10.61,97.2,00000000000000000003b29350a043fc5906b76e9d176de0ac7fe49067a5be83
8.12,80.8,000000000000000000008d72c68aa5233c6dae743d44916f84caf72d0af7c734
13.62,85.399994,000000000000000000025af9168e6c378106dbb7cd81a7d4202e8ab93e1f830d
44.97,94.8,000000000000000000042be2e0aa13236a69ed45eb590a9c95dd29b6fc5696b6
6.75,87.4,00000000000000000002f7bfb7adc2d9c146fa2ba9d0fdd893454092c9a023ae
21.94,99.8,000000000000000000030f0cd2974e34ffa8edb8824eec8bba01c008105ca0bb
27.28,94.8,000000000000000000009b67ffe12ba53ad75cc5f9d91feccdf8f34ad27afce0
28.02,99.299995,000000000000000000026ec6c3eaccd28cff36304ab919620f695aa80f400421
23.67,85.6,00000000000000000002586d9cda5962225f0cf7cce3d863599f264e6cb4a758
9.97,82.8,00000000000000000000a5cb2b81bc3fdb6d70581f908501462473ae45d273a3
9.41,86.799995,000000000000000000035451c5d48170c23c24e4f9cdc3ee0dc9b39b374d9c18
7.51,95.3,00000000000000000003a34bdb72ddbdbd1fbc09dfb2f1099e5aeeaee3cabf7d
20.51,93.8,000000000000000000002c50214307e29b357eb7a2b8ff12001275fedb11ce0e
8.92,97.299995,00000000000000000001da51f39a0626e31b96fd7ea8b8d8c84bcf7f2cd60302
11.88,87.5,0000000000000000000347cdd34b2f828e592f773d783157f2608caeff33e37c
5.21,79.1,00000000000000000000eef4bcf6551c4b7ba39d487d9352830c138db05b51be
24.96,91.9,0000000000000000000273980adf16e23613c9f4cd02f64af289094943936fe6
8.06,97.399994,0000000000000000000162328ab2997f64587d6a8f8096f1ad3acf1509642463
24.55,95.9,000000000000000000007e09e9297829d3603d54b6c4a4592ecc6d1f019f81bb
16.85,86.2,000000000000000000041f8ee0485d49af33c9689fbe57c746a12c5dc7f3c1b3
22.23,91.6,000000000000000000004b8ae4bfad1da403c714965bb84d838b2333407fde91
14.64,96.200005,00000000000000000001b56c948c866a4dbbd311c7e9cec016bd666417299404
24.18,98.7,000000000000000000027225ecca2a676221179febdaa2fc63cc7889406f61a5
21.06,84.5,000000000000000000048fb4e2e2fef7ee4034c9d8e7cd0bfcd19f1981de65c7
19.65,82.8,00000000000000000000c9e1dbacc9846ca0ac7e2ec3a181782761b49ce65590
3.04,65.100006,0000000000000000000283a5702709c495051981f70595ff60b3366a8d77dc01
13.93,82.200005,000000000000000000016dd243f4f4aebafd2b9c753a98b514723ed83c39ce09
16.74,92.4,00000000000000000001d163d707b418eb5f9c76816e04af66560a1961f61089
43.75,98.9,0000000000000000000269563aeeedd4b8bb2b33c57f6da66935b20387bd8e62
5.82,90.6,00000000000000000001c70dab0b1a838cdab880873dad92e2d7fe26b3aed62f
6.68,99.299995,00000000000000000001b0e6beaf8b597fd8d8cf9940f20c2c84e7eebf45131d
7.67,75.8,0000000000000000000175fe4aedddfdfefc95f6c2a2075bf87a0b23b1117d5a
13.38,73.7,00000000000000000001c8f0c31c6953a3cca1c5b4aad709a8bf08041693206f
4.08,88.0,00000000000000000000735247ad8105694d39cd9aa4d577c9cd792bd440f51e
5.2,52.2,000000000000000000007207c33ae2b9bb357d20e4732203387c4df2e2fafffe
3.52,39.7,000000000000000000002586e8a70585d78dffccbd594a86f919ee9c10d58eee
6.57,45.699997,00000000000000000001d966db4b066f29d1d969277681f0a38a7953d1998930
8.25,72.799995,0000000000000000000013879ff8729396d94b4973d7b295220d3d75e2cd8827
8.62,88.200005,000000000000000000019b9091a1d938f80638ed721152f6894c403a24c6f2dd
10.12,92.2,000000000000000000038e1f14e96ee1a23d516c7bc66a857238c003bdda68e9
10.08,85.399994,00000000000000000000075b6c1b468a6a373a0648fe11182dee24738ca4d002
4.91,79.6,000000000000000000020bde80824d12f3a8b2e97d4b940da96e983984b8e288
6.1,72.5,00000000000000000002a9798db955d16e67dcf01dfa04a4995c8721cd5e9c56
4.92,60.2,00000000000000000002bbd4a19c8dc61972271a1945f0436eafcb18a4153cae
6.22,99.8,00000000000000000002aadcf16959f94de2441f7651cac70a585e6d70675b3a
23.64,96.5,000000000000000000007e9db3c0f0d7760720f5d717f2ed35e51150db250a62
7.71,90.200005,000000000000000000029cb28a34ec2ffe7a40a52ab9fb251a22f15428ef5283
12.24,77.5,000000000000000000042cc6ae5051290b12b5ebaa19c3330ecf9459c05bc805
31.44,99.0,0000000000000000000359cc7d4066270d07de8de598b25d7d69fb04fce7059d
13.47,97.899994,000000000000000000028c5a4a89febf1f746736411f18e359be6c013583ff49
40.05,87.9,00000000000000000000ac9dfedc38f1869224001dcded378d96f9981691f6c3
3.54,79.299995,000000000000000000001df9228b29f586b3e06f27870a59e5593049567bb03c
12.7,95.8,00000000000000000004374315b931010607f0b758055f7965d015999884df7e
9.55,99.299995,000000000000000000010c2f94790f572dffbb4dccff94cfc4f2102686e9ee2f
18.29,84.799995,000000000000000000038fe5a4ea711ebaa0f18f98a51c9e6a33669b4f6eb7d2
6.16,42.3,00000000000000000000f1809479c7c4f2be6d76424f638bda21deb1b9ef3932
5.37,45.0,000000000000000000020eed11043cd690136b77474f31421f168d91b166ef24
31.57,98.0,000000000000000000004b5128e081e5cde462a4a28b12a20046e60e863f26da
5.71,91.399994,0000000000000000000368a355e4ace86179ad5be6a1cdbd124b28f3ca0683f1
7.54,75.2,000000000000000000020a0e374a2881de53c138c3f7cc97031f00a4c5f1c752
4.39,15.299999,00000000000000000003f57184ad00a52ee99cc4178621186c1caad37682ab6a
5.4,20.1,000000000000000000016ae32e96e030e7f5d68297feb7db10e75102255ad6c7
14.06,74.1,00000000000000000002b2a82125a982e9ab9dd2496562d813c5e9e46116df5b
5.59,53.8,00000000000000000001b23a8985861a3efdb21a162fd482eaae687ea864606a
7.51,92.0,00000000000000000000ce2459594de93b8d2f64b809b6c9d7fdd058bf970370
19.22,96.200005,000000000000000000011dbaf57cf84bc865007394f33818c05841cc65f5be27
11.4,89.0,0000000000000000000192555e4c04a1d9d3a8100fabaa94a76359bc847c5ed2
6.92,69.6,0000000000000000000288ec2aebd6b0786173b3af4235037730ed9dfa59d235
4.48,76.700005,000000000000000000039a053713cdc198cbb93a638c587ca0f5b55d4c414294
5.73,99.6,000000000000000000006bc303a4141c994735379074a9164ab5133e83e203d9
9.53,54.4,00000000000000000002472979dae94ee0e050d4592549968dd9599413d68fc5
9.41,96.8,0000000000000000000150bf74e6b9d9dce983a4b3d9927802ae72ebe9b786ae
11.12,90.7,0000000000000000000092a9e093348f162149f342413e92c295af6f6418e5ea
20.5,90.9,000000000000000000044374c47b907979db2a825da416b7652ae8745dc09333
18.62,98.1,00000000000000000001f1e2ae29cdac8bf9a8e43376fd96a937aa53417334ec
7.25,72.7,0000000000000000000441c7186a652c8ad93a4099d31ca7d15d7652a5dfecef
8.25,88.3,0000000000000000000106153a7991f1045702bacf5eac0f6402a9a43dd01820
5.99,81.3,000000000000000000032cf9d0ad42da7dcdeb87ea80a36c8b2406d3b9ebbb95
7.21,95.5,00000000000000000003e7ad6d2c10fb6c60916c560e138a0c10c247138d7f37
12.03,85.2,000000000000000000041843a594b9f7a6d1ceecc73a2405a80b3945c48ef87e
12.28,96.200005,0000000000000000000112ad2e73805a7632aa13573ed7d70e427522a86710b4
8.51,72.2,00000000000000000000551208035eea9aaa3f8177392cfa1f3564e98fe3240a
8.11,59.7,000000000000000000029b5e09a6eaeeb67b90547ec92aa28d57ed8e9a4c6ead
